clean_tweet,label,label_id
saya suka saya mau ketemu saya menonton konser sndrian no prob yang penting di dalam saya have fun,happy,3
itu teman yang sok tidak lihat temennya ketika bertemu hati saja suatu hari nanti yakin deh kalau kamu tengok kembali tidak akan ada yang lihat lucu melihat hal itu miris dan kasihan,anger,0
jika itu sebuah cinta ia akan menerima semua kelebihan bahkan kekurangan pun akan dianggap sebuah keindahan bukan sebuah alasan untuk meninggalkannya,love,5
are you okay dear cemas saya sama kamu dek,fear,2
saya tidak tahu kalau tweet ini akan banyak yang support tapi mau bilang makasih dan semua member bangtan pantes buat di sayaang army sayang bangtan kan jangan terpecah belah ya harus kuat dan sayang semuanya saling memaafkan sesama army jangan sampai sesama army malah saling benci,happy,3
dari mau tidur tidur sampai bangun tidur kok yaa mirip merasa aneh tidak enak hati sudah dibawa istighfar masih saja bangun tidur mirip sedih mirip mikir tidak puguh ini kenapa sangat coba,sadness,6
andai id my takyah guna pasport malam ini saya sudah sampai my lagi itulah hidup selalu dihadapkan dengan pilihan mau tak mau salah satu harus direlakan,sadness,6
dan untukmu qyaraku jaga selalu bahagia ibumu jaga selalu senyum diwajahnya senyum yang selalu saya rindukan karena kamu tahu sekarang kamu lah sumber bahagia untuk dirinya hanya kamu lah dunianya sekarang semuanya lasti dia lakukan untukmu saya percaya padamu sobat kecil,love,5
jerman ini kebanyakan pemain bagus ato gimana yah sekelas sane young player of the year loh tidak dipanggil timnas ckckckck puyeng kali nii om joachim url,anger,0
risih saya kalau lagi enjoy sama musiknya sebelah saya malah instastory sama boomerang sama teman nya,disgust,1
heran saja saya lama banyak yang mempersiapkan untuk bertemu jodoh tapi tidak ada persiapan apapun untuk nemuni ajal yah siapa tahu jodoh kamu sama ajal kamu duluan ajal gimana coba kamu bisa apaa,surprise,7
me too paling benci digedor kalau lagi di kamar mandi hh,anger,0
abis take away beberapa menu tulung agung pasar baru sebelumnya tiap kemari dapy selalu makan rawon saja tapi ini nyicipin makanan berbeda sekaligus nasi pecel sama campurnya enak url,happy,3
username sekarang gini saja saya balik pertanyaannya bolehkah kah saya yang bukan mahasiswa umi ikut masuk ruang kuliah dan mengerjakan tugas kuliah seperti mahasiswa lainnya bukan persoalan ada larangan atau tidak tapi apa gunanya saya ikut perkuliahan kalau saya n,anger,0
non nanti jerawatnya diolesi pakai obat adik ya biar cepat ilang haduh dok gimana bisa hilang obatnya cuma ketemu doi dok hlah kok begitu namanya juga jerawat rindu d,sadness,6
mesem sendiri anjir malu saya liat muka sendiri,sadness,6
abis fotocopy jilid yang menggelontorkan dana sebanyak lebih dari setengah juta si owner dengan baik hati menawarkan tumpangan untuk diantarkan ke rumah waah alhamdulillah,happy,3
dear username tolong dengan sangat para driver di edukasi kembali kalau memang nomernya ganti itu di info di aplikasi saya sampai harus cancel x karena driver tidak bisa dihub sama sekali chat tidak di balas telepon tidak aktif terima kasih,anger,0
selamat pak username resmi jadi bapak sekedar saran sering sering si jagoan dikasih dengar lagu ynwa sama tonton pertandingan liverpool biar ngerti sejarah dan kesetiaan,happy,3
saya mau cerita kalau dia ini bisa akrab juga sama susin yang cuma bulanan saja kerja kayaknya itu sudah akrab sangat mirip teman sekolah saja dan saat itu saya tahu gimana kpribadian susin sbnernya si d ini kalau saya perhtiin ngeri juga ya kalau diajak bicara,fear,2
punya kebiasaan kekamar mandi tengah malam berhubung kamarmandinya lagi dibenerin jadi pakai kamarmandi tempat lain tapi kamarmandinya seram i m scared begitu,fear,2
bilangnya selo tapi disuruh kerja ogah han nanti capai dan lain kalau kerja sudah lillah sama ikhlas mau capai atau tidak itu dipikir belakangan atau malah tidak dipikir sama sekali toh nanti kita juga yang untung dapat pengalaman dan pembelajarannya,anger,0
ada waktunya sayang berubah jadi butuh perhatian berubah jadi pengertian percaya berubah jadi yakin itu semua akan terjadi kalau kamu dan dia saling melengkapi tidak mencari kurang tidak mencari salah tidak mencari yang lebih,love,5
ini kenapa dehh penulis favorit saya pada ngeluarin buku dengan waktu yang bersamaan gini pusing kan ikut po yang mana kamu kamu kamu buku ramadhan sale saja belum dibayar,sadness,6
mami tolong carikan buat saya juga aww malu sekali,sadness,6
beler selalu heran sudah saya wkwkk,joy,4
ngakakk jijik,disgust,1
kesatuan yang mana bong habibie mencopot jabatan pak prabowo itu ulah si wiranto karena wiranto dipakai habibie kembali jadi pangab tragedi itu yang harus bertanggung jawab pangab bong bongak yang menembak polisi,anger,0
kalau pun ada guenya malah risih malah nanti pasti ada masanya chat sudah tidak jadi prioritas yang penting sama tahu tanggungjawab masing sama hubungan sih,disgust,1
benci untuk mencinta begitu,surprise,7
acha lucunya kamu dipegang tidak mau digendong tidak mau dipaksain di gendong x nangis diam nangis diam terus giliran di ajak selfie berkali kali ujung ujungnya nyium pipi kaget loh ante ini cha kamu main sosor saja url,happy,3
commuting pagi dari bintara ke pejambon ada krl yaitu atau selama lancar naik krl di antara opsi tersebut tidak pernah telat tadi saya subuh ke jatinegara jemput istri pulang eh ketiduran baru bangun jam masi ngejar krl dan sampai kantor jam,happy,3
habis manis sepah dibuang ngomongnya manis ujung ujungnya cuma drama saja,sadness,6
tapii efeknya baru kerasa sekarang mukaku jadi tipe muka yang less problem begitu yang kalau jerawatan cuma pas pms saja kalopun lagi breakout ilangnya cepat padahal cuma dibiarin saja dan tidak minyakan,happy,3
keberanian terbesar seorang laki laki adalah pada saat ia berani datang ke rumah gadis yang disukainya kemudian duduk berhadapan langsung diantara suguhan url,love,5
maklum grogi nya gugup nya metong,fear,2
cin kamu sebagai cl luvers mengenali saya tidak jijik sangat sok mau dikenal,disgust,1
mau dishare disini ah takut kesebar tapinya,fear,2
ya allah bukakanlah bagiku di bulan ini pintu pintu menuju surga dan tutupkan bagiku pintu pintu neraka berikanlah kemampuan padaku untuk menelaah al qur an di bulan ini wahai yang menurunkan ketenangan ke dalam hati orang orang mukmin,fear,2
iya tahu ko paham juga yang namanya perpisahan itu tidak enak tapi tergantung bagaimana kita menyikapinya dan tidak harus membenci apalagi sama mereka yang tidak salah apa cukuplah dengan sikap kenakan seperti itu lagi,sadness,6
buat yang teriak teriak ganti presiden gimana pulang kampung naik kereta api bagus kan stasiun kereta kereta apinya juga bagus ber ac semua coba tahun yang lalu banyak copetnyaahh banyak calonyaahh,anger,0
hitler juga tampangnya kaya chaplin pinokio apalagi lucu tapi buat rakyat sengsara,anger,0
tersenyum saja walau terpaksa saat kamu di khianati sahabat atas janji dan sumpah setianya karena kamu sedang di perlihatkan betapa bangsatnya dia dan dijauhkannya hatimu dari memberi rasa sayang padanya,sadness,6
kalau kamuu kamuu itu speciall cintanya juga tidak kalah kok sama yang lain karena sebenarnya bagi saya kalian itu satu jadi cinta satu cinta semua url,love,5
nga ah tsayat kecewa saya,fear,2
sungguh memang indahnya ciptaan sang tuhan sampai saya begitu sangat terpesona melihat garis senyum manismu sayang,love,5
life style perubahan gaya hidup pola makan utamanya yang santai dijalani membunuh tanpa disadari konyolnya mayoritas tidak peduli nanti kalau sakit desperate nyalahin genetik atau faktor x url,sadness,6
dear wanita yang anggap speak upnya via vallen itu norak kampungan sebenarnya mungkin anda itu yang patut dikasihani karena mungkin anda dulu pernah dilecehkan namun karena anda tidak berani speak up nah nobody cares for you its your own fault and dont blame others for your lack of empathy,anger,0
gara gara lihat papa om dan sepupunya tiap akhir pekan nobar bola nayla jadi suka bola juga sedikiit tambah semangat pas nonton lagunya username url pakai username bareng mereka url,happy,3
untung ada aa berdua ngebantuin itu posisi di tengah gelap sendiri benar tidak ada siapa sampai nyalakan senter hp takut ada orang dan sejenis nyaa,fear,2
halah mba kamu kalau ngeliat orang sange juga jijik jangan begitu lah jangan munafik saya tuh sudah nebak sangat ini pola pikir kamu asli kwoawksksksksk,anger,0
username dalil haditsnya justru imam mahdi tidak pernah mau ngaku ngaku jadi imam bahkan sudah ditunjuk pun dia ogah menerima amanat untuk memimpin umat lah yang ini apa sudah ngeklaim suruh umatnya mundur inamahdi malah tolak dibai at bukan bi,anger,0
rlt kalian yang cewek kalau sekelas sama pacar kalian terus kamu lagi nyeri dapat ingin dihibur apa bagaimana cewek saya tadi malah saya ajak main onet di hp dia mendem marah kali ya,fear,2
hal yang saya suka dari ayah itu salah satunya adalah kesetiaannya dimana mampu buktiin kalau cinta cukup untuk seumur hidup berani ngelakuin apapun yang pntg bisa hidup bersama sang pujaan hati sampai mati,love,5
scroll gambaq pastu nampak gmbaq akmal yang baru baru ini dia hntaq tunjuk dia botakk pernah sekali dia tanya cenna kalau abang botak not like botak licin but botak ada rambut sikit at first terkejut pastu macam it is up to you i still cinta you,surprise,7
saya mungkin tidak apa apa yh nga boleh mam yang junkfood tidak apa apa ini tidak boleh mam pedas ap tidak mnangis sengsara trsiksa,anger,0
hh dia memang sosok yang patut dicontoh pengabdian dan manfaatnya tiada tara bagi manusia tapi saya tidak sanggup kar saya sudah menimbang nimbang dengan seksama saya tidak bisa jadi mirip dia maaf ya kamu jangan kecewa,sadness,6
tidak habis pikir sama orang yang benar sudah mau nikah hitungan tinggal beberapa bulan lagi tapi masih tetap main belakang otaknya mati kali ya jauhkan dari laki laki kayak begitu ya allah,anger,0
malu kamu sama yang tidak pernah ibadah tapi otaknya rasional,anger,0
apa persamaan antara jomblo dan puasa ya benar sama sama sabar menahan diri dan menunggu kenikmatan yang hakiki percaya bahwa kebahagiaan itu akan tiba pada waktunya semangat menunggu berbuka,happy,3
belum ketemu aslinya sudah terpesona bagaimana kalau ketemu aslinya,surprise,7
jangan sengaja menghilang jika hanya sekedar ingin dicari satu hal yang perlu kamu ketahui bahwa yang hilang tak selalu dicari tapi juga bisa diganti,sadness,6
indonesia pilih artis tidak difilter dulu apaya kok bisa ada orang kek yonglek gini banyak followersnya apa bagusnya sih bagaimana mau maju coba indonesia ya allah,anger,0
maka a jangan ngatain orang kalau gmau dikatain jaga tuh ocehanmu giliran dikatain bla bla bla dibaca tuh sapa yang ngatain,anger,0
kenapa username tidak kena wo pak sudah jelas pelanggaran nya kok semua orang tahu bubarkan lagi saja persepakbolaan indonesia kalau mafia nya belum musnah username username username username,anger,0
username username username username username hai mbak mulut bau dikantorku ada office boy bahasa inggrisnya mantapp sekali terus kenapa rupanya yang diperlukan adalah inovasi dan kemampuan bekerja bukan bahasa,anger,0
kurang lebih begitulah isi surat adipati karena untuk istri tercintanya dewi surtikanti memang tidak seterkenal yang lainnya tapi baik adipati karena maupun dewi surtikanti cinta mereka sangat besar dan hanya dewi surtikanti yang adipati karena cintai sampai maut menjemputnya,love,5
saya sayang mereka ya allah i want them to be happy in their entire life pen mereka sukses dapat jodoh yang baik punya rumah tangga yang langgeng punya anak yang lucu saya selalu doa semoga kita tetap bersamaan sampai sudah gede jadi ibuibu sampai nenek nenek,love,5
dak ayo lebaran ke bandung saja tar di sana biaya makan sama akomodasi tidak usah mikir tar ikut saja jika saja saya di izinkan saya sudah ikut ajakan ke bandung,happy,3
goblok amat si temu wrp jaman dulu sudah di seduh terus di tambahi susu coklat sudah di minun sampai abis iseng liat sachetannya eh pas di liat wrpnya sudah expired wth are kamu fucking kidding me,sadness,6
lebih baik diyam kalian yaa atau saya murka,anger,0
tatkala semesta menciut menjadi sesosok makhluk tatkala sesosok makhluk meluas bahkan sampai menjangkau tuhan maka itulah cinta,love,5
membaca informasi tentang bantuan warga sekitar kepada rescue team untuk misi penyelamatan anak yang terjebak di saya di chiang rai thailand bikin terharu mereka menawarkan bantuan tanpa diminta masih banyak orang baik di dunia ini,happy,3
parah si kalian mikir kalau cewek sama cowok sahabatan selalu terjebak dalam percintaan so please saya menghargai kalian yang bertanya karena kalian peduli sama kita tapi jangan berpikiran sesuka kalian tanpa alasan dan fakta yang tidak tidak dong,anger,0
ke sushi tei cuma mau bikin boomerang sama tag location pamer daftar menu kek sambil mbatin dasar kismin kalian tidak bisa mirip gini wek,happy,3
kamu kaya senang la sembang lehnet yang miskin ini banyak benda lagi nk pakai duit,joy,4
kayaknya tweet jadul paling menjijikan dari saya cuma pas tahun ngelabrak maaf saya sendiri juga jijik ade kelas gara ngedeketin pacar masa sma,disgust,1
hai kak maaf sekali nih bikin kamu cemas coba infoin nomor pesanan yang bermasalah tersebut ke dm yuk kak biar mimin bantu cek ditunggu dm nya sa,fear,2
sebenarnya tidak ingin ikut ikutan jadi panitia pemilu tapi gimana yah ada duitnya sih lol tidak juga deng hmm lebih ke ingin merasakan gimana jadi panitia pemilu begitu dan baru tahu kabar soal kecurangan kotak suara itu benar adanya sungguhlah manusia ini,sadness,6
dulu kekosongan bersosialisasi di dunia nyata saya ekspresikan berbeda di dunia maya kebetulan dikenalin mig sama adik langsung nyetem orangnya ramah,happy,3
kan kupeluk engkau erat hingga tak ada seorang pun yang bisa merebut mu dari pelukan ku happy anniversary sayang,love,5
anteng main bayi ini tadi video call ingin dibeliin pesawat robot setelah edisi mobil robot dia ketagihan carinya kapaan sekarang saja rapat sampai rabu jumat sudah pulang mana keukeuh ingin neng yang beliin,happy,3
ingat ingat jangan dekati zina dan jangan melakukan zina mudah an para supir truk dan laki yang suka jajan sadar truk juga tahu taubat,fear,2
agak telat ramai nya ya dok alhamdulillah sudah paham sejak lama sekali jadi geli saja baru pada ramai sekarang url,happy,3
ya saya gagal menjadi seorang kakak yang seharusnya bisa membimbing adik saya disaat saya banyak memberikan pengalaman hidup kepada orang lain sebagai motivasi sampai mereka berhasil bangkit dan kuat saya tidak bisa menyalahkan siapapun saya menyalahkan diri saya sendiri,sadness,6
beginilah manusia yang berwatak setan dia anggap dirinya tuhan dan paling benar dalam menjalankan agama,anger,0
yo yo wes sampean benar paling benar saya tidak tanya lagi awas kalau jawab lagi,anger,0
